epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.4735345244407654,0.7425686120986938,0.3875952363014221,0.8454301357269287
2,0.32121390104293823,0.8675686120986938,0.32484203577041626,0.8756720423698425
3,0.27600374817848206,0.8917682766914368,0.3062109351158142,0.8938171863555908
4,0.25651535391807556,0.8976752758026123,0.29670771956443787,0.8938171863555908
5,0.22997185587882996,0.9135861396789551,0.2561678886413574,0.9086021780967712
6,0.1991770714521408,0.9227324724197388,0.23785802721977234,0.9139785170555115
7,0.17587187886238098,0.9311166405677795,0.23037363588809967,0.9156585931777954
8,0.1647266149520874,0.9386432766914368,0.2999781668186188,0.882056474685669
9,0.15708796679973602,0.9400724172592163,0.16720406711101532,0.9411962628364563
10,0.1452561914920807,0.9463605284690857,0.1510995477437973,0.9465726017951965
